song_id,ground_truth,kmeans,agglo,dbscan
League of Legends - Worlds Collide,unknown,85,12,-1
[SPOTDOWNLOADER.COM] Courtesy Call,unknown,37,28,-1
Expectations __ Lauren Jauregui,Expectations ,7,37,-1
Chandler Leighton - When You Say My Name,unknown,7,103,-1
SpotiDownloader.com - Die On This Hill - SIENNA SPIRO,unknown,35,87,179
[SPOTDOWNLOADER.COM] CASTLE OF GLASS,unknown,66,0,111
spotifydown.com - PUSH 2 START - Tyla,unknown,103,51,-1
SpotiMate.io - Salvatore - Lana Del Rey,unknown,6,78,172
spotidownloader.com - After Midnight - Chappell Roan,unknown,72,5,20
Ava Max - Belladonna,unknown,83,10,0
spotifydown.com - Orpheus,unknown,70,40,0
spotifydown.com - Murder On The Dancefloor,unknown,31,10,54
SpotiDownloader.com - Starboy - The Weeknd,unknown,9,14,89
spotifydown.com - Pretty Little Devil,unknown,24,12,-1
Bon Jovi - It's My Life,unknown,47,34,20
Misha Mansoor - The Beast (from the series Arcane League of Legends),unknown,83,85,14
Lady Gaga - Disease,unknown,68,27,27
NOT_THE_MAIN_CHARACTERS_murder_party,NOT,96,37,29
spotifydown.com - Fourth of July,unknown,59,100,-1
Maisie_Peters_Blonde,Maisie,28,27,-1
Lewis Capaldi - Hold Me While You Wait,unknown,44,81,44
SpotiMate.io - Cake By The Ocean - DNCE,unknown,28,5,99
SpotiDownloader.com - How to Be a Heartbreaker - MARINA,unknown,88,74,-1
spotifydown.com - Desire,unknown,25,12,153
SpotiDownloader.com - TYRANT - Beyoncé,unknown,90,2,-1
Natasha_Blume_Black_Sea,Natasha,70,40,-1
Jade LeMac - Aimed to Kill,unknown,77,95,-1
SpotiMate.io - Roommates - Malcolm Todd,unknown,34,84,-1
Alec Benjamin - Paper Crown,unknown,37,80,-1
spotifydown.com - Stardust,unknown,1,50,-1
Slush Puppy - EAT SPIT! (feat. Royal & the Serpent),unknown,31,10,0
spotifydown.com - Iris - The Goo Goo Dolls,unknown,39,23,126
Chicago - Cell Block Tango,unknown,22,15,74
[SPOTDOWNLOADER.COM] APT.,unknown,5,38,-1
Cigarettes After Sex - Cry,unknown,64,44,-1
Kailee Morgue - Siren,unknown,88,0,-1
Jvke - this is what autumn feels like,unknown,8,55,-1
iamnotshane - Maybe My Soulmate Died,unknown,96,80,-1
Porter Robinson - Everything Goes On,unknown,79,28,-1
SpotiDownloader.com - Lover Girl - Laufey,unknown,44,81,180
Lana Del Rey – Season of the Witch,unknown,76,26,-1
Alexander Stewart - i wish you cheated,unknown,39,23,135
MØØNWATER_Darkside,MØØNWATER,13,58,-1
Lady_Gaga_Bloody_Mary,Lady,70,40,0
VALORANT - Ticking Away,unknown,72,29,113
2WEI_Toxic,2WEI,35,95,-1
Poppy - I Disagree,unknown,26,20,-1
Faouzia_My_Heart_s_Grave,Faouzia,70,40,0
SpotiDownloader.com - All The Things She Said - t.A.T.u.,unknown,31,10,-1
SpotiDownloader.com - Apocalypse - Cigarettes After Sex,unknown,84,86,78
SpotiDownloader.com - The Hand - Annabelle Dinda,unknown,46,57,52
SpotiMate.io - i wanna be your girlfriend - girl in red,unknown,65,45,-1
spotifydown.com - Eleanor Rigby,unknown,29,25,-1
girl in red - Rue,unknown,19,17,-1
SpotiDownloader.com - End of the World - Miley Cyrus,unknown,32,85,14
Banners - Someone To You,unknown,68,34,-1
SpotiMate.io - Diet Mountain Dew - Lana Del Rey,unknown,51,8,104
SpotiMate.io - Let Down - Radiohead,unknown,16,30,92
Angels - Vicetone (Edit),unknown,38,9,-1
SpotiDownloader.com - Alone - Halsey,unknown,70,40,-1
Adam Jensen - The Mystic,unknown,10,97,-1
SpotiDownloader.com - There Is a Light That Never Goes Out - 2011 Remaster - The Smiths,unknown,46,57,0
Lost Sky - Fearless,unknown,72,29,97
Troye Sivan - One Of Your Girls,unknown,96,80,60
spotifydown.com - Houdini,unknown,70,10,0
04 Running Up That Hill (A Deal with,unknown,24,12,149
spotifydown.com - Backslide,unknown,40,22,-1
Ólafur Arnalds - The Journey,unknown,71,72,145
Doja_Cat_Tia_Tamera_feat_Rico_Nasty_,Doja,37,28,-1
SpotiMate.io - Space Song - Beach House,unknown,85,12,181
spotifydown.com - Hellfire (from the series Arcane League of Legends),unknown,72,5,20
Chicago - Cell Block Tango,unknown,40,22,-1
Peter Gabriel - Heroes,unknown,61,41,-1
[SPOTDOWNLOADER.COM] Pink Pony Club,unknown,10,83,182
The Whole Being Dead Thing,unknown,16,69,-1
James Arthur - Car's Outside,unknown,85,12,57
SpotiMate.io - Only Girl _In The World_ - Rihanna,SpotiMate.io - Only Girl ,70,40,0
Lana Del Rey - Lolita,unknown,36,102,-1
JENNIE - You & Me,unknown,88,74,-1
Royal & the Serpent - Wasteland (from the series Arcane League of Legends),unknown,10,9,-1
SpotiDownloader.com - Supercut - Lorde,unknown,30,96,-1
SpotiDownloader.com - How to Be a Heartbreaker - MARINA,unknown,88,74,-1
SpotiDownloader.com - EGO - Qing Madi,unknown,14,1,-1
SpotiMate.io - What Have They Done To Us _ft. Sasha Alex Sloan_ _from the series Arcane League of Legends_ - Mako,SpotiMate.io - What Have They Done To Us ,13,58,-1
The Neighbourhood - Sweater Weather,unknown,25,42,39
Babooshka (2018 Remaster),unknown,40,22,-1
[SPOTDOWNLOADER.COM] Heavydirtysoul,unknown,31,10,-1
K-391 - Aurora,unknown,2,69,-1
A Little Wicked -- Valerie Broussard,unknown,21,33,-1
Harry Styles - Woman,unknown,60,92,10
Besomorph - Army,unknown,102,57,207
Scissor Sisters - I Can't Decide,unknown,46,57,52
VALORANT - Fire Again,unknown,68,27,-1
SpotiDownloader.com - One More Hour - Tame Impala,unknown,4,20,33
Connor Price - Violet,unknown,7,37,-1
K-DA - DRUM GO DUM,unknown,83,10,0
Creepy Nuts - Bling-Bang-Bang-Born,unknown,9,62,14
girl in red - Rue,unknown,19,17,-1
Bebe Rexha - Break My Heart Myself (feat. Travis Barker),unknown,5,68,0
SpotiDownloader.com - No Broke Boys - Disco Lines,unknown,11,11,-1
Natalie_Jane_Mentally_Cheating,Natalie,3,52,-1
BIRDY RHODES - Let It All Go,unknown,76,14,183
spotifydown.com - Cigarette,unknown,57,64,-1
Arctic Monkeys - Do I Wanna Know,unknown,17,83,-1
14 - twenty one pilots - Drag Path,unknown,49,31,-1
SpotiDownloader.com - savior - sombr,unknown,85,64,-1
spotifydown.com - Francesca,unknown,102,8,203
spotifydown.com - Hero,unknown,24,19,80
Porter Robinson - Everything Goes On,unknown,79,28,-1
spotifydown.com - Love Crime - Amuse-Bouche Version,unknown,85,12,181
Nelly Furtado - Maneater,unknown,53,23,165
spotifydown.com - Abracadabra - Lady Gaga,unknown,57,97,-1
spotifydown.com - Sucker (from the series Arcane League of Legends),unknown,47,34,20
SpotiDownloader.com - Apocalypse - Cigarettes After Sex,unknown,64,56,-1
SpotiDownloader.com - End of the World - Miley Cyrus,unknown,57,95,101
Melanie Martinez - EVIL,unknown,9,14,14
Robin Hustin - Light It Up,unknown,68,27,13
SpotiMate.io - The Water Is Fine - Chloe Ament,unknown,25,26,184
BIRDY RHODES - Let It All Go,unknown,85,12,-1
Halsey - Gasoline,unknown,22,47,-1
I Monster - Who Is She,unknown,4,20,-1
spotifydown.com - DENIAL IS A RIVER - Doechii,unknown,46,14,11
King Princess - Fantastic (from the series Arcane League of Legends),unknown,53,85,14
SpotiMate.io - Sienna - The Marías,unknown,73,6,-1
Moncrieff_Serial_Killer,Moncrieff,9,62,19
Nelly Furtado - Maneater,unknown,39,23,126
14 - twenty one pilots - Drag Path,unknown,84,86,140
spotifydown.com - Cherry Tree,unknown,26,20,-1
"SpotiDownloader.com - Girl, so confusing featuring lorde - Charli xcx",unknown,84,101,-1
SpotiDownloader.com - Past Lives - BØRNS,unknown,46,57,52
spotifydown.com - Wildflower and Barley,unknown,9,14,14
I Will Carry You - Tommee Profitt & Stephen Stanley,unknown,46,57,52
[SPOTDOWNLOADER.COM] Angel,unknown,62,47,-1
SpotiDownloader.com - Supercut - Lorde,unknown,30,96,-1
SpotiMate.io - Heavenly - Cigarettes After Sex,unknown,12,65,-1
SpotiDownloader.com - Love Me Not - Ravyn Lenae,unknown,25,42,37
Veronica Swift - In the Moonlight,unknown,53,62,14
SpotiDownloader.com - Blow - Kesha,unknown,31,10,54
Melanie Martinez - Mad Hatter,unknown,31,10,-1
Melanie Martinez - Mad Hatter,unknown,5,68,0
spotifydown.com - Seven Nation Army,unknown,7,37,-1
SpotiDownloader.com - Tangerine (feat. d4vd) - Damiano David,unknown,10,70,-1
Royal_the_Serpent_overwhelmed,Royal,65,2,-1
SpotiDownloader.com - Nightmare - Halsey,unknown,100,9,-1
SpotiDownloader.com - Bloodline (with Jelly Roll) - Alex Warren,unknown,92,50,-1
Imagine Dragons - Bones,unknown,102,8,72
spotifydown.com - Two Men in Love,unknown,71,16,-1
Elsie_Bay_Death_Of_Us,Elsie,92,12,49
SpotiDownloader.com - The Subway - Chappell Roan,unknown,46,38,67
spotifydown.com - Slow It Down,unknown,88,35,-1
spotifydown.com - Slow It Down,unknown,96,80,-1
spotifydown.com - I Love You So,unknown,40,22,-1
Banners - Someone To You,unknown,32,85,-1
SpotiDownloader.com - Confident - Demi Lovato,unknown,51,8,-1
Mimi Webb - Good Without,unknown,55,75,-1
SpotiDownloader.com - 3am - Halsey,unknown,72,5,20
The Killers - Mr. Brightside,unknown,47,34,27
spotifydown.com - Fade Into You,unknown,96,80,-1
Arctic Monkeys - Do I Wanna Know,unknown,57,64,-1
spotifydown.com - Every Breath You Take - The Police,unknown,44,60,167
Melanie Martinez - EVIL,unknown,53,23,-1
Dove Cameron - We Go Down Together,unknown,66,16,-1
spotifydown.com - Nothing's New,unknown,80,39,-1
margø_play_pretend,margø,65,2,-1
margø_the_other_side,margø,9,101,-1
Original_Broadway_Cast_of_Mean_Girls_World_Burn,Original,72,8,-1
spotifydown.com - Alibi (with Pabllo Vittar & Yseult),unknown,5,2,159
spotifydown.com - Humankind,unknown,9,14,-1
Six_Don_t_Lose_Ur_Head,Six,82,82,-1
Rachel_Lorin_Funeral,Rachel,92,50,94
spotifydown.com - Baby Blue Movie,unknown,84,86,-1
spotifydown.com - Alibi (with Pabllo Vittar & Yseult),unknown,103,51,-1
spotifydown.com - Dog Days Are Over,unknown,47,34,27
spotifydown.com - Two Men in Love,unknown,71,16,-1
spotidownloader.com - After Midnight - Chappell Roan,unknown,39,2,-1
Egzod - Don-'t Surrender,unknown,72,5,20
Bea_Miller_THAT_BITCH,Bea,103,51,-1
SpotiDownloader.com - Alone - Halsey,unknown,32,29,-1
Sir_Chloe_Michelle,Sir,77,76,-1
SpotiDownloader.com - Supercut - Lorde,unknown,34,84,-1
SpotiDownloader.com - Nothing's Gonna Hurt You Baby - Cigarettes After Sex,unknown,44,81,44
SpotiDownloader.com - Rock That Body - Black Eyed Peas,unknown,31,10,0
Cloudy June - FU In My Head,unknown,96,80,-1
SpotiMate.io - The Dead Dance - Lady Gaga,unknown,70,40,32
Transviolet_Destroy_Destroy_Destroy,Transviolet,38,9,-1
spotifydown.com - Iris - The Goo Goo Dolls,unknown,96,80,71
Imagine Dragons - It's Time,unknown,38,9,206
Lucifer - Elle Lexxa,unknown,38,9,86
SpotiDownloader.com - She Looks So Perfect - 5 Seconds of Summer,unknown,68,27,103
Madalen Duke - How Villains Are Made,unknown,59,88,-1
spotifydown.com - In This Shirt,unknown,97,3,156
spotifydown.com - Not Like Us,unknown,96,80,-1
spotifydown.com - Orpheus,unknown,51,8,-1
spotifydown.com - Oblivions,unknown,59,100,-1
Katie Gregson-MacLeod - complex (demo),unknown,56,48,132
SpotiDownloader.com - savior - sombr,unknown,35,87,-1
spotifydown.com - The Phoenix,unknown,4,20,-1
This Mountain,unknown,100,38,-1
SpotiDownloader.com - TV - Billie Eilish,unknown,12,65,-1
VALORANT - RE-IGNITION,unknown,53,62,-1
SpotiDownloader.com - Touch - Cigarettes After Sex,unknown,30,44,185
spotifydown.com - In This Shirt,unknown,97,3,156
SpotiMate.io - Dernière danse - Indila,unknown,88,35,36
Vendetta- Unsecret,unknown,4,20,33
spotifydown.com - Stardust,unknown,84,86,-1
Harry Styles - Carolina,unknown,83,29,-1
SpotiDownloader.com - Fix You - Coldplay,unknown,61,41,-1
Meg Smith - Cross My Heart I Hope U Die,unknown,78,53,-1
James Arthur - Car's Outside,unknown,9,14,89
Benson Boone - Beautiful Things,unknown,5,68,0
SpotiDownloader.com - The Subway - Chappell Roan,unknown,16,69,-1
spotifydown.com - I Was Made For Lovin’ You (from The Fall Guy) [Orchestral Version],unknown,23,36,-1
spotifydown.com - Illusion,unknown,39,62,-1
Chicago - Cell Block Tango,unknown,45,22,112
Griff - Black Hole,unknown,37,96,186
SpotiDownloader.com - What Was That - Lorde,unknown,89,95,-1
Stileto_Cravin_,Stileto,19,17,187
04. Dirty Little Animals (from the series Arcane League of Legends),unknown,102,42,-1
Chicago - Cell Block Tango,unknown,93,15,-1
UPSAHL_MoneyOnMyMind,UPSAHL,92,57,-1
I've Had Enough - Melina KB,unknown,103,51,-1
spotifydown.com - HIND'S HALL,unknown,39,23,106
Red Leather - SINS,unknown,57,97,198
[SPOTDOWNLOADER.COM] Lotus Eater,unknown,97,3,-1
spotifydown.com - Love Crime - Amuse-Bouche Version,unknown,69,4,-1
Lexi Jayde - drunk text me,unknown,9,14,14
Lewis Capaldi - Before You Go,unknown,32,29,2
SpotiDownloader.com - Sunsetz - Cigarettes After Sex,unknown,56,48,81
Expectations __ Lauren Jauregui,Expectations ,65,2,-1
[SPOTDOWNLOADER.COM] Kaleidoscope,unknown,13,58,-1
Kailee Morgue - Siren,unknown,69,4,-1
Queen - Crazy Little Thing Called Love (Remastered 2011),unknown,5,38,87
Cigarettes After Sex - Cry,unknown,64,44,-1
Vendetta- Unsecret,unknown,36,102,61
Au-Ra - Dance in the Dark,unknown,96,80,-1
[SPOTDOWNLOADER.COM] Heart Attack - Rock Version,unknown,68,27,13
SpotiDownloader.com - Pity Party - Melanie Martinez,unknown,53,85,14
[SPOTDOWNLOADER.COM] My Kink Is Karma,unknown,65,2,-1
Michael Bublé - Feeling Good,unknown,10,97,-1
SpotiDownloader.com - P_RNSTAR - Nessa Barrett,SpotiDownloader.com - P,30,96,-1
spotifydown.com - I.Crawl - Childish Gambino,unknown,18,24,-1
NF - The Search,unknown,10,70,77
spotifydown.com - So What,unknown,5,38,-1
SpotiDownloader.com - Blow - Kesha,unknown,28,5,-1
Zolita_Somebody_I_Fucked_Once,Zolita,83,5,-1
"Ashnikko, Yung Baby Tate - STUPID",unknown,79,28,148
SpotiDownloader.com - Alone - Halsey,unknown,32,29,-1
UPSAHL_People_I_Don_t_Like,UPSAHL,15,23,-1
League of Legends - Spin The Wheel (from the series Arcane League of Legends),unknown,100,38,-1
spotifydown.com - Oblivions,unknown,59,100,-1
spotifydown.com - Two Men in Love,unknown,102,8,51
Hailee Steinfeld - SunKissing,unknown,5,68,87
Tamer - Beautiful Crime,unknown,24,19,-1
Missio_Twisted,Missio,28,5,-1
Nirvana - Something In The Way,unknown,74,90,-1
Bella_Poarch_Villain,Bella,46,57,100
Joel Sunny - Luminary,unknown,78,30,-1
[SPOTDOWNLOADER.COM] Bring Me To Life,unknown,5,68,0
spotifydown.com - Bloodsucker,unknown,92,50,-1
Conan Gray - The Exit,unknown,40,22,-1
Harry Styles - Sweet Creature,unknown,85,12,-1
spotifydown.com - Hero,unknown,57,64,-1
Morgan_St_Jean_Do_It_Like_A_Girl,Morgan,100,38,5
Bastille - Bad Blood,unknown,92,50,118
SpotiMate.io - Dracula - Tame Impala,unknown,79,28,-1
Chicago - Cell Block Tango,unknown,42,63,-1
SpotiMate.io - Salvatore - Lana Del Rey,unknown,6,78,172
Dua Lipa - Houdini,unknown,5,10,0
SpotiMate.io - Heavenly - Cigarettes After Sex,unknown,98,6,-1
[SPOTDOWNLOADER.COM] Angel,unknown,40,22,-1
Katie Gregson-MacLeod - complex (demo),unknown,59,100,-1
spotifydown.com - Icarus,unknown,7,103,-1
spotifydown.com - Baby Blue Movie,unknown,98,6,-1
spotifydown.com - Wicked Game,unknown,59,88,-1
[SPOTDOWNLOADER.COM] Video Games,unknown,19,17,-1
spotifydown.com - Cry Evil!,unknown,57,97,146
05. Enemy feat. J.I.D. (from the series Arcane League of Legends),unknown,65,2,-1
The Bidding - Tally Hall,unknown,10,70,-1
spotifydown.com - Dog Days Are Over,unknown,69,4,-1
NF - The Search,unknown,56,70,-1
11. What Could Have Been feat. Ray Chen (from the series Arcane League of Legends),unknown,12,65,-1
spotifydown.com - Let Me Follow,unknown,57,64,-1
14 - twenty one pilots - Drag Path,unknown,53,85,196
iamnotshane - Maybe My Soulmate Died,unknown,88,0,116
[SPOTDOWNLOADER.COM] Video Games,unknown,94,83,-1
14 - twenty one pilots - Drag Path,unknown,26,20,125
06. Guns for Hire (from the series Arcane League of Legends),unknown,39,62,144
SpotiDownloader.com - Elastic Heart - Sia,unknown,32,29,2
"01 Take Over (feat. Jeremy McKinnon,",unknown,72,29,97
SpotiDownloader.com - TV - Billie Eilish,unknown,15,16,-1
SpotiDownloader.com - Man Of The Year - Lorde,unknown,89,95,-1
Bastille - Bad Blood,unknown,56,59,-1
James Arthur - Car's Outside,unknown,9,14,89
spotifydown.com - Let Me Follow,unknown,86,98,-1
FLETCHER_Last_Laugh,FLETCHER,33,38,-1
Jade LeMac - Aimed to Kill,unknown,36,20,-1
Run Boy Run - Woodkid,unknown,1,50,168
(G)I-DLE -TOMBOY,unknown,53,62,14
Misha Mansoor - The Beast (from the series Arcane League of Legends),unknown,92,50,118
spotifydown.com - HOT TO GO!,unknown,31,10,22
Ava Max - Belladonna,unknown,53,62,14
[SPOTDOWNLOADER.COM] Pink Pony Club,unknown,27,48,-1
Lewis Capaldi - Bruises,unknown,76,26,-1
SpotiDownloader.com - There Is a Light That Never Goes Out - 2011 Remaster - The Smiths,unknown,70,40,130
girl in red - Rue,unknown,19,17,-1
Maisie Peters - Smile,unknown,39,23,-1
03. Goodbye (from the series Arcane League of Legends),unknown,64,56,-1
Billie Eilish - idontwannabeyouanymore,unknown,84,101,188
SpotiMate.io - Lovers Rock - TV Girl,unknown,39,23,201
Elsie_Bay_Death_Of_Us,Elsie,92,12,49
emlyn - temporary funeral,unknown,3,52,-1
spotifydown.com - Seven Nation Army,unknown,34,84,-1
SpotiMate.io - Dernière danse - Indila,unknown,84,101,188
Porter Robinson - Everything Goes On,unknown,5,38,48
spotifydown.com - Every Breath You Take - The Police,unknown,44,60,167
Keane - Somewhere Only We Know,unknown,83,85,-1
Ava Max - Belladonna,unknown,70,40,0
Bon Jovi - You Give Love A Bad Name,unknown,68,27,47
Katie Gregson-MacLeod - complex (demo),unknown,56,48,132
Lewis Capaldi - Hold Me While You Wait,unknown,1,50,-1
spotifydown.com - Let Me Follow,unknown,66,45,189
[SPOTDOWNLOADER.COM] Bring Me To Life,unknown,5,68,8
[SPOTDOWNLOADER.COM] Lost,unknown,72,5,20
SpotiDownloader.com - Apocalypse - Cigarettes After Sex,unknown,98,6,-1
M.I.A. - Bad Girls,unknown,31,2,159
Labrinth - Jealous,unknown,12,65,-1
SpotiDownloader.com - Seventeen Going Under - Sam Fender,unknown,51,95,-1
SpotiMate.io - Where_d All the Time Go_ - Dr. Dog,SpotiMate.io - Where,36,102,-1
SpotiDownloader.com - The 30th - Billie Eilish,unknown,3,52,-1
spotifydown.com - Better People To Leave On Read,unknown,38,70,-1
SpotiMate.io - Man I Need - Olivia Dean,unknown,85,12,57
spotifydown.com - Austin,unknown,92,50,190
SpotiDownloader.com - back to friends - sombr,unknown,26,20,-1
SpotiMate.io - The Water Is Fine - Chloe Ament,unknown,88,35,36
Flo Milli - Never Lose Me,unknown,96,37,-1
Faouzia_My_Heart_s_Grave,Faouzia,70,40,0
[SPOTDOWNLOADER.COM] parents,unknown,90,2,159
SpotiMate.io - TIT FOR TAT - Tate McRae,unknown,9,12,-1
Tokyo_Project_-_My_Perfection_(mp3.pm),Tokyo,3,52,-1
Katie Gregson-MacLeod - complex (demo),unknown,17,48,-1
[SPOTDOWNLOADER.COM] Angel,unknown,24,19,-1
Jann - Gladiator,unknown,36,102,-1
I Monster - Who Is She,unknown,78,53,128
Flo Milli - Never Lose Me,unknown,7,103,-1
SpotiDownloader.com - Sugar On My Tongue - Tyler,unknown,100,38,5
SpotiDownloader.com - Figure You Out - VOILÀ,unknown,11,11,-1
SpotiDownloader.com - Can't Hold Us (feat. Ray Dalton) - Macklemore,unknown,51,54,-1
[SPOTDOWNLOADER.COM] Creatures in Heaven,unknown,9,14,89
Tommee_Profitt_Can_t_Help_Falling_In_Love,Tommee,75,77,-1
[SPOTDOWNLOADER.COM] TIMEZONE,unknown,47,34,27
SpotiDownloader.com - Can't Hold Us (feat. Ray Dalton) - Macklemore,unknown,77,76,-1
GIVĒON - Heartbreak Anniversary,unknown,10,9,-1
Lewis Capaldi - Hold Me While You Wait,unknown,9,14,-1
SpotiDownloader.com - The Scientist - Coldplay,unknown,35,87,179
spotidownloader.com - California - Chappell Roan,unknown,76,26,23
spotifydown.com - Renegade (We Never Run) (from the series Arcane League of Legends),unknown,70,40,0
spotifydown.com - Iris - The Goo Goo Dolls,unknown,33,68,-1
spotifydown.com - Goddess,unknown,71,16,-1
10. When Everything Went Wrong (from the series Arcane League of Legends),unknown,61,25,-1
